record_id,timestamp,event_id,user_id,course_id,course_name,group,gender,ai_accuracy,tpr_gap,fpr_gap,demographic_parity_diff,equalized_odds_diff,fairness_flag,ai_tone,feedback_interpretability,sensitive_topic,comments,y_pred,y_true,y_score
fair_c6be49f7cceb,2025-10-09T04:33:22+08:00,evt_3b43736c55e8,S1944,BSDS3004,AI and Society,Control,M,0.76,0.141,0.058,0.016,0.099,Fair,Encouraging,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.3284825934597407
fair_f6464f19ebff,2025-10-06T02:29:22+08:00,evt_c38dfa1cd025,S1887,BSDS3002,Machine Learning Applications,Control,Non-binary,0.87,0.002,0.021,0.08,0.011,Fair,Challenging,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.3570082881354981
fair_93c710d5efc9,2025-10-09T02:41:22+08:00,evt_e2a1eaea75da,S1094,BSDS3002,Machine Learning Applications,Control,Non-binary,0.91,0.088,0.074,0.061,0.081,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.8577408966540934
fair_fa6bff8445a8,2025-10-04T12:35:22+08:00,evt_24d3c64c83b0,S1754,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.96,0.0,0.038,0.032,0.019,Potential Bias,Neutral,Partially Clear,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.7196527335005513
fair_d335dbf1aa01,2025-10-04T14:41:22+08:00,evt_e4ad42cb3e6a,S1595,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.74,0.145,0.05,0.027,0.098,Fair,Challenging,Partially Clear,No,Audit required due to high demographic disparity.,1,0,0.6550362652772942
fair_fa76926f7309,2025-09-26T12:58:22+08:00,evt_f34ad00a2d3c,S1235,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.92,0.11,0.043,0.079,0.076,Fair,Supportive,Partially Clear,No,Audit required due to high demographic disparity.,0,1,0.0
fair_ee501891ab98,2025-09-27T02:54:22+08:00,evt_94126c49cde1,S1381,BSDS3004,AI and Society,EDU-AI+Low,F,0.68,0.103,0.082,0.0,0.092,Fair,Encouraging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.6837561617031834
fair_e4aa8b439b2d,2025-09-29T14:47:22+08:00,evt_50b1b6098a88,S1897,BSDS3002,Machine Learning Applications,EDU-AI,F,0.97,0.028,0.082,0.076,0.055,Potential Bias,Neutral,Partially Clear,No,,0,0,0.38991191896735783
fair_e17079617412,2025-09-28T13:17:22+08:00,evt_4359414e4548,S1718,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.87,0.118,0.021,0.045,0.069,Fair,Neutral,Opaque,No,Audit required due to high demographic disparity.,0,1,0.2594684981079357
fair_5c8e70b488a8,2025-10-09T08:51:22+08:00,evt_28f973ded9aa,S1340,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.92,0.084,0.004,0.166,0.044,Potential Bias,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.022588349356351532
fair_96563abe8353,2025-09-28T05:44:22+08:00,evt_6e42267b270d,S1394,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.71,0.094,0.033,0.131,0.064,Fair,Neutral,Partially Clear,No,Equalized odds achieved within acceptable range.,1,0,0.7281592911874609
fair_efcdf5ae2f11,2025-10-06T14:24:22+08:00,evt_0220428c56d8,S1127,BSDS3003,Blockchain and FinTech Systems,Control,M,0.65,0.117,0.119,0.141,0.118,Fair,Supportive,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.28408857855378716
fair_86edd520ebba,2025-09-29T14:47:22+08:00,evt_5744c886f985,S1573,BSDS3002,Machine Learning Applications,Control,Non-binary,0.83,0.044,0.114,0.112,0.079,Fair,Critical,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.8849668296304066
fair_75e443258efa,2025-09-30T11:09:22+08:00,evt_ee2ebd541a6a,S1253,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.67,0.065,0.118,0.038,0.091,Fair,Critical,Opaque,No,,1,0,0.8690060670481847
fair_f47abe0c02eb,2025-10-05T02:15:22+08:00,evt_41f1164c5587,S1685,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.98,0.134,0.034,0.044,0.084,Fair,Neutral,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.13357462651974886
fair_2769319f9d0d,2025-10-04T09:19:22+08:00,evt_f1d3bcef1af9,S1388,BSDS3004,AI and Society,Control,Prefer not to say,0.96,0.032,0.088,0.054,0.06,Fair,Neutral,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.6736608427108043
fair_f193b547f99d,2025-10-09T10:53:22+08:00,evt_3b427b42f811,S1157,BSDS3001,Data Analytics Foundations,EDU-AI,Prefer not to say,0.93,0.014,0.041,0.098,0.028,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.25133247013196186
fair_df67d9384123,2025-09-30T09:30:22+08:00,evt_58a65b41c159,S1037,BSDS3004,AI and Society,EDU-AI,F,0.68,0.032,0.088,0.03,0.06,Fair,Encouraging,Opaque,No,,1,1,0.8587701697239807
fair_33d48b43644b,2025-10-01T08:25:22+08:00,evt_da8bf83f5f32,S1339,BSDS3003,Blockchain and FinTech Systems,Control,M,0.66,0.053,0.117,0.179,0.085,Audit Required,Critical,Partially Clear,Yes,Detected mild performance disparity between gender groups.,0,0,0.1154281691600662
fair_c552aa300deb,2025-10-06T07:58:22+08:00,evt_ce1cede41d70,S1375,BSDS3001,Data Analytics Foundations,EDU-AI,F,0.84,0.004,0.013,0.068,0.009,Audit Required,Encouraging,Partially Clear,Yes,Detected mild performance disparity between gender groups.,0,1,0.27682102295200023
fair_4f7626900853,2025-09-30T01:54:22+08:00,evt_30e3cb4e6914,S1851,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.64,0.107,0.015,0.106,0.061,Fair,Supportive,Clear,No,Audit required due to high demographic disparity.,0,1,0.10125610513727769
fair_95364e5131cc,2025-10-06T13:48:22+08:00,evt_cce27dc839c6,S1655,BSDS3003,Blockchain and FinTech Systems,Control,Non-binary,0.64,0.106,0.014,0.113,0.06,Fair,Supportive,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.36355645620158367
fair_11d6a8d28f61,2025-10-07T02:49:22+08:00,evt_771c772c8015,S1821,BSDS3001,Data Analytics Foundations,EDU-AI+High,Non-binary,0.86,0.108,0.088,0.012,0.098,Fair,Supportive,Opaque,No,,1,1,0.712475992599169
fair_6715ba7a6a6c,2025-10-03T08:26:22+08:00,evt_2c6a8e8fc8a0,S1646,BSDS3002,Machine Learning Applications,Control,Non-binary,0.89,0.12,0.071,0.178,0.096,Fair,Challenging,Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7092150666355311
fair_1da265bda67a,2025-10-02T07:29:22+08:00,evt_316969b95713,S1274,BSDS3002,Machine Learning Applications,Control,M,0.71,0.119,0.071,0.057,0.095,Fair,Encouraging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.722103134299974
fair_bd22b8fa63f1,2025-10-06T06:03:22+08:00,evt_37bb03698f3f,S1606,BSDS3002,Machine Learning Applications,EDU-AI+High,Non-binary,0.64,0.039,0.029,0.004,0.034,Fair,Critical,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.13207188656588068
fair_0053d20fb2f3,2025-09-29T13:52:22+08:00,evt_a08437b351d5,S1364,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Prefer not to say,0.97,0.062,0.01,0.029,0.036,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.777527487081419
fair_8def66edb11e,2025-10-02T04:31:22+08:00,evt_a5d4d7f47afa,S1658,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.6,0.129,0.118,0.06,0.123,Audit Required,Neutral,Clear,No,Audit required due to high demographic disparity.,0,0,0.12563612947927255
fair_564a7f84c70c,2025-09-27T05:36:22+08:00,evt_84a903f1cb29,S1498,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.71,0.01,0.0,0.154,0.005,Potential Bias,Neutral,Opaque,Yes,,0,0,0.14476696012017426
fair_32b14e93d68e,2025-10-05T09:02:22+08:00,evt_0f8b0b9be1cd,S1010,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.97,0.0,0.089,0.132,0.044,Fair,Challenging,Opaque,No,Detected mild performance disparity between gender groups.,0,1,0.26374389862438413
fair_6bf21ac998ba,2025-10-09T12:30:22+08:00,evt_fbe00d7caf62,S1530,BSDS3002,Machine Learning Applications,Control,Prefer not to say,0.97,0.004,0.09,0.146,0.047,Fair,Challenging,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.35621952437664856
fair_d9f98a5f0c48,2025-10-07T04:02:22+08:00,evt_bf6748af6640,S1463,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.84,0.092,0.035,0.005,0.064,Potential Bias,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,1,0,0.580340246751651
fair_1d4116ee65ca,2025-10-01T05:53:22+08:00,evt_7bb20f6e7be6,S1862,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.74,0.075,0.038,0.057,0.056,Fair,Supportive,Opaque,No,Equalized odds achieved within acceptable range.,0,1,0.30069001911765314
fair_14e6899c3fdf,2025-10-01T06:06:22+08:00,evt_a71e3069f2af,S1712,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.84,0.097,0.048,0.034,0.073,Fair,Critical,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.19304790688172127
fair_16c30c418a32,2025-10-01T10:32:22+08:00,evt_1e2bd1e4989b,S1227,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.75,0.011,0.043,0.14,0.027,Fair,Neutral,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.3003251698105106
fair_283545921857,2025-10-06T06:52:22+08:00,evt_21495f12b3f1,S1849,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.63,0.044,0.094,0.005,0.069,Fair,Supportive,Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.7469785939893461
fair_439db12d8fb1,2025-09-27T13:05:22+08:00,evt_2c03441a04eb,S1227,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.62,0.058,0.11,0.067,0.084,Fair,Critical,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.2699800432812848
fair_56cb95e8f17a,2025-10-09T02:02:22+08:00,evt_a9909f2b32ba,S1942,BSDS3001,Data Analytics Foundations,EDU-AI+High,Non-binary,0.78,0.125,0.08,0.171,0.103,Fair,Critical,Clear,No,Detected mild performance disparity between gender groups.,1,1,0.8443888098489449
fair_d8b9ec4a6023,2025-10-02T05:00:22+08:00,evt_37ba9a1d7bac,S1275,BSDS3001,Data Analytics Foundations,EDU-AI+High,F,0.61,0.051,0.088,0.058,0.069,Fair,Challenging,Opaque,No,Detected mild performance disparity between gender groups.,1,1,0.8564433424254142
fair_6c955c721966,2025-09-26T14:02:22+08:00,evt_b8d9ca296c76,S1636,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.8,0.106,0.074,0.006,0.09,Potential Bias,Neutral,Clear,No,,0,0,0.2025712552776459
fair_688ed1879cc6,2025-10-07T07:50:22+08:00,evt_ad57d27f6892,S1297,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.69,0.145,0.027,0.103,0.086,Fair,Supportive,Partially Clear,No,Audit required due to high demographic disparity.,0,0,0.20628175740813035
fair_e27dd9377f23,2025-10-06T06:47:22+08:00,evt_55a2d85f56f9,S1792,BSDS3001,Data Analytics Foundations,EDU-AI+Low,F,0.81,0.054,0.099,0.109,0.076,Potential Bias,Neutral,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.31066229193522177
fair_7a73a3f44da0,2025-10-04T04:48:22+08:00,evt_332009decc1f,S1502,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,M,0.84,0.017,0.106,0.032,0.061,Fair,Supportive,Partially Clear,No,Equalized odds achieved within acceptable range.,1,1,0.6556848224894434
fair_d7171cac3dba,2025-10-02T00:53:22+08:00,evt_115fdd560c15,S1366,BSDS3004,AI and Society,EDU-AI,M,0.66,0.114,0.089,0.175,0.102,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.8733073145142921
fair_724100bfb810,2025-10-09T09:08:22+08:00,evt_148eeea85a3d,S1264,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.73,0.021,0.093,0.151,0.057,Potential Bias,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.20812442727513242
fair_c2534446f511,2025-10-09T08:47:22+08:00,evt_40f8668f43a4,S1911,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.96,0.046,0.044,0.101,0.045,Fair,Challenging,Partially Clear,No,Equalized odds achieved within acceptable range.,1,1,0.8422312626520488
fair_74d73caf92ef,2025-10-03T11:04:22+08:00,evt_637405a29485,S1074,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.89,0.002,0.078,0.13,0.04,Potential Bias,Challenging,Clear,No,,1,0,0.8177888383696335
fair_13068b5615da,2025-10-08T08:13:22+08:00,evt_7d59ead18934,S1271,BSDS3004,AI and Society,Control,F,0.9,0.048,0.006,0.177,0.027,Potential Bias,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,1,0,0.8269755239305716
fair_ceac341ed9e0,2025-10-06T12:32:22+08:00,evt_4ca79e046485,S1929,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.67,0.12,0.091,0.063,0.105,Fair,Challenging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.8412831509498129
fair_3d8ad43e8c80,2025-10-06T00:40:22+08:00,evt_5c7c8e11b82d,S1423,BSDS3004,AI and Society,EDU-AI+Low,M,0.97,0.065,0.029,0.146,0.047,Audit Required,Critical,Opaque,No,Audit required due to high demographic disparity.,1,1,0.806386301948442
fair_b7062d592c22,2025-09-26T04:30:22+08:00,evt_2718747f3633,S1269,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Non-binary,0.79,0.111,0.063,0.079,0.087,Potential Bias,Critical,Partially Clear,Yes,Equalized odds achieved within acceptable range.,1,1,0.535854117395988
fair_57f8553dd1b0,2025-09-29T01:58:22+08:00,evt_90be4c838bf3,S1831,BSDS3004,AI and Society,EDU-AI+High,M,0.93,0.023,0.114,0.177,0.069,Fair,Neutral,Opaque,No,Equalized odds achieved within acceptable range.,1,0,0.6495620486118537
fair_914a92c35080,2025-10-03T08:20:22+08:00,evt_bc0f36f7063a,S1960,BSDS3004,AI and Society,Control,Prefer not to say,0.96,0.017,0.045,0.002,0.031,Fair,Neutral,Opaque,No,Detected mild performance disparity between gender groups.,0,0,0.21355014362951527
fair_c7c9ea5e4f75,2025-10-01T08:12:22+08:00,evt_d9cecae3bbba,S1610,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.93,0.023,0.063,0.133,0.043,Fair,Encouraging,Opaque,No,Equalized odds achieved within acceptable range.,1,1,0.8414820482866031
fair_66e86ee0977c,2025-09-26T10:30:22+08:00,evt_03030ac59b74,S1049,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.97,0.128,0.09,0.17,0.109,Fair,Neutral,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6372194722575462
fair_d4a9ccab83d8,2025-10-04T02:37:22+08:00,evt_96d541a8aeba,S1429,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.86,0.13,0.08,0.079,0.105,Fair,Challenging,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.6795104958615136
fair_ddf5e5fa2749,2025-10-02T12:27:22+08:00,evt_520abe45c534,S1391,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Prefer not to say,0.8,0.124,0.057,0.113,0.09,Fair,Encouraging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.2857490010883069
fair_40d733378683,2025-10-02T13:51:22+08:00,evt_cd1a827663f2,S1446,BSDS3001,Data Analytics Foundations,EDU-AI+High,Prefer not to say,0.86,0.098,0.1,0.068,0.099,Fair,Critical,Partially Clear,No,Audit required due to high demographic disparity.,0,1,0.47550172958297754
fair_aef1af1e2301,2025-10-09T13:21:22+08:00,evt_df109d9da1ba,S1470,BSDS3004,AI and Society,Control,Non-binary,0.87,0.008,0.032,0.1,0.02,Audit Required,Critical,Partially Clear,No,,1,1,0.605894721692731
fair_3f9e2cd210d0,2025-10-04T05:22:22+08:00,evt_838e30835ca8,S1213,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.89,0.115,0.119,0.108,0.117,Audit Required,Supportive,Opaque,No,Detected mild performance disparity between gender groups.,1,0,0.6146070442829192
fair_3ae8dc605e77,2025-09-30T05:53:22+08:00,evt_811a7afc3d50,S1372,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.88,0.017,0.005,0.167,0.011,Fair,Neutral,Clear,No,Detected mild performance disparity between gender groups.,1,1,0.8127161191169882
fair_3dc354969647,2025-10-08T00:54:22+08:00,evt_851f26999fca,S1901,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.96,0.143,0.053,0.12,0.098,Fair,Neutral,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.07967953940375518
fair_fd0839e11cdb,2025-09-26T06:06:22+08:00,evt_c6baa47152aa,S1884,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.89,0.13,0.05,0.042,0.09,Fair,Supportive,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7831977932475088
fair_8d1cadecca6d,2025-10-07T00:56:22+08:00,evt_62194c7b23a2,S1844,BSDS3001,Data Analytics Foundations,EDU-AI,Prefer not to say,0.7,0.008,0.028,0.102,0.018,Fair,Supportive,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.06838559094467705
fair_9fb5b86b5832,2025-10-06T12:10:22+08:00,evt_b54fc5745dc5,S1236,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.8,0.096,0.017,0.021,0.057,Audit Required,Challenging,Opaque,Yes,Equalized odds achieved within acceptable range.,1,1,0.5923048584268772
fair_3ae835a39be9,2025-10-05T08:29:22+08:00,evt_1e5d4bcc53b7,S1863,BSDS3002,Machine Learning Applications,EDU-AI+High,Non-binary,0.64,0.004,0.117,0.156,0.061,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.3693450101812368
fair_6412a99e9e00,2025-09-29T03:05:22+08:00,evt_36b6bd2d7184,S1881,BSDS3001,Data Analytics Foundations,EDU-AI,Prefer not to say,0.87,0.102,0.061,0.166,0.081,Fair,Challenging,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.6497863032393024
fair_70fde65e8f3e,2025-09-27T04:26:22+08:00,evt_6632b9ae1ae3,S1052,BSDS3003,Blockchain and FinTech Systems,Control,F,0.6,0.144,0.082,0.108,0.113,Fair,Challenging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.30962311385159136
fair_3fa084dd1b44,2025-10-06T01:33:22+08:00,evt_f7db1e3bfdb3,S1255,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.9,0.016,0.092,0.055,0.054,Fair,Critical,Opaque,No,Equalized odds achieved within acceptable range.,0,0,0.16085114780356347
fair_f9eb7451d22b,2025-09-26T11:49:22+08:00,evt_25e1575aed43,S1853,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.9,0.133,0.039,0.18,0.086,Audit Required,Neutral,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.8988961584822809
fair_104d5293023f,2025-10-06T04:47:22+08:00,evt_89345cee59a5,S1626,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.92,0.131,0.063,0.091,0.097,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7487214763995355
fair_585a2162a4e5,2025-09-27T02:46:22+08:00,evt_619e39d42934,S1328,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.61,0.119,0.063,0.169,0.091,Audit Required,Challenging,Partially Clear,Yes,Potential annotation bias in reflective scoring model.,0,0,0.33584956758315143
fair_2080322455e7,2025-09-25T12:49:22+08:00,evt_c5f51b74f924,S1299,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.81,0.11,0.081,0.014,0.096,Fair,Neutral,Clear,No,Audit required due to high demographic disparity.,0,1,0.22434994439465342
fair_6db12c12c1d1,2025-09-28T03:56:22+08:00,evt_2df4660b17ab,S1659,BSDS3002,Machine Learning Applications,Control,F,0.94,0.053,0.027,0.126,0.04,Potential Bias,Critical,Opaque,No,Detected mild performance disparity between gender groups.,0,1,0.2046242548546856
fair_b97fbc3db108,2025-09-29T10:44:22+08:00,evt_adb4d6ae3e70,S1397,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.91,0.039,0.033,0.138,0.036,Potential Bias,Supportive,Opaque,No,Equalized odds achieved within acceptable range.,1,0,0.8549602463877474
fair_6c17e6984c63,2025-09-29T04:56:22+08:00,evt_aaab441d540c,S1803,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.71,0.028,0.009,0.015,0.018,Fair,Critical,Opaque,No,Audit required due to high demographic disparity.,0,0,0.4663207395157522
fair_ca473602e96b,2025-10-02T06:30:22+08:00,evt_935f06f654e4,S1327,BSDS3003,Blockchain and FinTech Systems,Control,F,0.61,0.092,0.052,0.128,0.072,Fair,Neutral,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.815912887651714
fair_3bbcb7653906,2025-09-26T12:56:22+08:00,evt_e587776743f8,S1039,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.67,0.141,0.011,0.168,0.076,Fair,Challenging,Clear,No,,1,1,0.6964823062911121
fair_2bb836b213a2,2025-09-25T02:40:22+08:00,evt_119cbb4a08e9,S1505,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.79,0.109,0.108,0.098,0.108,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7573890229816365
fair_6d2a0a2852dc,2025-10-03T01:48:22+08:00,evt_33f6cd316498,S1115,BSDS3001,Data Analytics Foundations,Control,F,0.83,0.023,0.089,0.087,0.056,Potential Bias,Challenging,Partially Clear,No,,0,0,0.18498182018227177
fair_c032ddce07ca,2025-10-07T14:44:22+08:00,evt_0005013c9719,S1684,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.96,0.046,0.113,0.139,0.08,Fair,Challenging,Opaque,No,Equalized odds achieved within acceptable range.,0,0,0.2790378819084038
fair_657509b3619d,2025-09-25T08:44:22+08:00,evt_8e5fd69f3707,S1531,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.65,0.012,0.119,0.132,0.066,Potential Bias,Encouraging,Partially Clear,Yes,Potential annotation bias in reflective scoring model.,1,0,0.7738403240467703
fair_65f73cb9cd7a,2025-09-26T03:36:22+08:00,evt_a8dbf5e82af9,S1292,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Non-binary,0.76,0.094,0.064,0.065,0.079,Potential Bias,Supportive,Partially Clear,Yes,,0,0,0.3826645415760202
fair_8eb1c85549b0,2025-09-29T07:27:22+08:00,evt_da14a5cdb74b,S1162,BSDS3004,AI and Society,EDU-AI+High,F,0.83,0.098,0.103,0.018,0.101,Potential Bias,Supportive,Partially Clear,No,Equalized odds achieved within acceptable range.,0,1,0.2766074202096851
fair_49bff45af81a,2025-10-06T06:33:22+08:00,evt_12f09a787a9d,S1454,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Prefer not to say,0.98,0.016,0.027,0.102,0.021,Fair,Encouraging,Partially Clear,No,,1,0,0.7511873143428439
fair_02c3102edbc6,2025-09-29T07:03:22+08:00,evt_6ea19aabc476,S1666,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.98,0.109,0.086,0.094,0.098,Fair,Neutral,Opaque,No,Audit required due to high demographic disparity.,1,0,0.72955001509531
fair_55b37a3fcf12,2025-09-27T04:54:22+08:00,evt_abf8a09537f3,S1763,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.61,0.099,0.07,0.079,0.085,Fair,Encouraging,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7705147682149659
fair_a79d3e5b8c60,2025-09-29T03:18:22+08:00,evt_b9d322a63f2e,S1570,BSDS3001,Data Analytics Foundations,EDU-AI+High,Non-binary,0.7,0.114,0.009,0.163,0.061,Potential Bias,Encouraging,Opaque,Yes,Audit required due to high demographic disparity.,1,1,0.8373580487310157
fair_e7026b3127e2,2025-10-09T01:25:22+08:00,evt_3b59fadfb015,S1382,BSDS3001,Data Analytics Foundations,EDU-AI,Non-binary,0.76,0.148,0.032,0.031,0.09,Audit Required,Critical,Clear,Yes,Equalized odds achieved within acceptable range.,1,1,0.7638332045263991
fair_98a11308c2f2,2025-10-01T01:57:22+08:00,evt_a54fcb8c526e,S1020,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.64,0.099,0.087,0.016,0.093,Fair,Supportive,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.7655469253985797
fair_ed59b269ed4b,2025-10-04T06:01:22+08:00,evt_028789e23a93,S1719,BSDS3002,Machine Learning Applications,Control,Prefer not to say,0.81,0.076,0.073,0.155,0.074,Fair,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,1,1,0.6212489598481684
fair_14feceaf3ab9,2025-10-06T07:51:22+08:00,evt_33c812e8b597,S1902,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.93,0.014,0.082,0.154,0.048,Fair,Neutral,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7372988763751218
fair_4daafd056c15,2025-09-27T14:16:22+08:00,evt_151e805eb699,S1498,BSDS3003,Blockchain and FinTech Systems,Control,F,0.78,0.118,0.006,0.033,0.062,Fair,Critical,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.5641982485502604
fair_6bdcf879434d,2025-09-27T10:29:22+08:00,evt_0817ef1c33ca,S1403,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.87,0.094,0.078,0.14,0.086,Audit Required,Challenging,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.8220010645184442
fair_43d728982dee,2025-09-26T11:22:22+08:00,evt_fbe9a5131769,S1092,BSDS3004,AI and Society,Control,Non-binary,0.66,0.068,0.011,0.003,0.04,Fair,Encouraging,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.6560746289368293
fair_8da2d963b68f,2025-10-03T07:23:22+08:00,evt_5ded0b0a3b7f,S1932,BSDS3002,Machine Learning Applications,EDU-AI+High,Prefer not to say,0.71,0.01,0.066,0.009,0.038,Potential Bias,Encouraging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.8795381571439326
fair_31fae0134688,2025-09-26T08:06:22+08:00,evt_cb22c89c6cac,S1708,BSDS3001,Data Analytics Foundations,Control,F,0.88,0.042,0.067,0.072,0.055,Audit Required,Encouraging,Opaque,No,Equalized odds achieved within acceptable range.,0,1,0.3204109117329079
fair_59c1a3b3a1f1,2025-10-06T01:34:22+08:00,evt_4f52febbea73,S1747,BSDS3004,AI and Society,EDU-AI+Low,F,0.85,0.024,0.081,0.132,0.053,Fair,Neutral,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7102600766610684
